CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure_Months,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
IND-00178,Male,1,No,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,38.93,622.57,No
IND-00179,Female,0,No,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),118.4,7313.73,No
IND-00180,Male,0,Yes,No,65,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Electronic check,97.96,6751.66,No
IND-00181,Male,0,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,31.17,165.06,Yes
IND-00182,Male,1,Yes,No,46,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),31.55,1420.1,No
IND-00183,Female,1,No,No,64,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,58.86,3218.7,Yes
IND-00184,Female,1,Yes,No,41,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,118.78,4463.52,Yes
IND-00185,Male,0,No,No,44,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),116.53,4749.82,Yes
IND-00186,Female,1,Yes,No,15,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),66.8,995.85,No
IND-00187,Female,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,63.75,4463.17,Yes
IND-00188,Female,0,Yes,Yes,51,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,78.33,4140.1,No
IND-00189,Female,0,Yes,Yes,54,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),85.53,4409.23,Yes
IND-00190,Male,0,Yes,No,68,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),46.22,3052.42,No
IND-00191,Male,0,Yes,No,42,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),36.91,1541.3,No
IND-00192,Female,0,No,Yes,46,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),100.86,4611.25,No
IND-00193,Female,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,55.06,1342.79,No
IND-00194,Female,0,No,No,67,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,23.88,1804.46,No
IND-00195,Male,1,No,No,35,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),104.91,3729.47,No
IND-00196,Male,0,No,No,22,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),92.72,1928.47,Yes
IND-00197,Female,0,No,No,9,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),91.4,822.34,Yes
IND-00198,Female,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,84.51,1984.37,No
IND-00199,Female,1,Yes,No,23,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,60.99,1383.28,No
IND-00200,Female,0,No,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,107.92,6290.2,No
IND-00201,Female,0,Yes,No,37,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,56.17,1990.67,No
IND-00202,Male,0,No,No,45,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,46.52,1891.12,No
IND-00203,Male,0,No,Yes,15,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,73.43,1088.22,No
IND-00204,Female,0,Yes,Yes,57,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,65.89,3760.54,Yes
IND-00205,Female,1,No,No,14,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),23.34,317.33,No
IND-00206,Male,0,Yes,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,48.41,2630.6,No
IND-00207,Male,0,Yes,No,36,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),57.75,2074.49,No
IND-00208,Female,1,Yes,No,27,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,98.39,2662.1,Yes
IND-00209,Male,1,No,Yes,17,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,59.35,1020.98,Yes
IND-00210,Male,0,No,Yes,41,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),113.03,4626.39,No
IND-00211,Female,1,No,No,4,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,93.33,374.33,Yes
IND-00212,Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,101.09,282.14,No
IND-00213,Female,0,No,No,19,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,108.17,2170.16,Yes
IND-00214,Male,0,No,No,41,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),39.38,1505.36,No
IND-00215,Female,0,Yes,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,99.44,4160.19,Yes
IND-00216,Male,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),39.13,2308.44,Yes
IND-00217,Male,0,Yes,No,39,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,74.4,2822.66,Yes
IND-00218,Female,0,Yes,No,7,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),50.3,358.97,No
IND-00219,Female,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),69.27,2457.54,Yes
IND-00220,Female,0,No,No,20,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,40.88,857.83,Yes
IND-00221,Female,0,Yes,No,29,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,115.18,3220.42,No
IND-00222,Female,0,Yes,Yes,68,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,85.93,5838.68,No
IND-00223,Male,0,Yes,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,44.82,2848.15,No
IND-00224,Male,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),43.42,1941.67,Yes
IND-00225,Male,0,Yes,Yes,23,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,35.63,814.81,No
IND-00226,Male,0,Yes,Yes,6,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.94,622.23,Yes
IND-00227,Female,0,No,Yes,18,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,67.48,1244.15,No
IND-00228,Male,0,Yes,No,53,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),108.54,5710.24,Yes
IND-00229,Female,1,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.11,439.97,Yes
IND-00230,Female,0,No,Yes,68,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,69.17,4327.95,Yes
IND-00231,Female,0,Yes,No,35,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),68.22,2285.93,No
IND-00232,Male,0,Yes,No,9,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,117.28,1014.7,No
IND-00233,Female,1,No,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,91.78,2867.8,Yes
IND-00234,Male,0,Yes,No,43,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,73.38,3309.53,No
IND-00235,Male,0,Yes,Yes,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,77.54,1307.79,No
IND-00236,Female,0,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),89.21,4597.6,No
IND-00237,Male,0,No,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,110.96,7337.04,No
IND-00238,Male,0,No,No,24,No,No phone service,DSL,No,No,No,No,Yes,No,One year,No,Mailed check,26.32,636.29,No
IND-00239,Female,0,No,No,15,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),26.36,395.66,No
IND-00240,Male,0,No,No,28,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),40.35,1151.9,Yes
IND-00241,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,63.74,184.45,No
IND-00242,Female,0,Yes,No,29,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,54.59,1653.32,No
IND-00243,Female,0,Yes,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,25.15,1238.06,No
IND-00244,Male,0,Yes,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),79.24,3943.01,No
IND-00245,Male,0,Yes,Yes,58,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,103.47,6058.32,No
IND-00246,Female,1,Yes,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,25.54,1145.03,Yes
IND-00247,Male,1,Yes,No,50,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),71.79,3530.87,Yes
IND-00248,Female,0,Yes,Yes,22,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,117.17,2526.86,No
IND-00249,Female,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,24.98,1341.7,Yes
IND-00250,Female,0,No,No,53,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),49.15,2495.58,No
IND-00251,Male,0,No,No,31,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),63.76,1877.48,No
IND-00252,Male,0,No,Yes,71,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),37.17,2707.57,No
IND-00253,Female,1,Yes,No,48,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),74.57,3722.67,No
IND-00254,Male,0,Yes,Yes,31,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),104.35,3104.84,Yes
IND-00255,Male,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,56.24,239.22,Yes
IND-00256,Female,0,Yes,No,35,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,20.87,720.71,Yes
IND-00257,Female,0,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,80.76,5314.61,No
IND-00258,Female,0,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,107.34,6932.17,No
IND-00259,Female,0,No,Yes,9,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),98.55,890.58,Yes
IND-00260,Male,0,Yes,No,46,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,84.42,4040.73,Yes
IND-00261,Female,1,Yes,Yes,56,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),96.77,6062.23,No
IND-00262,Female,0,Yes,No,56,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),51.93,2759.51,Yes
IND-00263,Male,1,Yes,Yes,26,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,68.09,1737.84,Yes
IND-00264,Female,0,Yes,No,60,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,58.09,3424.7,No
IND-00265,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),23.96,1891.48,No
IND-00266,Female,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,44.29,1948.13,No
IND-00267,Female,0,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),69.19,3978.56,Yes
IND-00268,Female,1,Yes,No,63,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,83.91,5425.95,No
IND-00269,Male,0,Yes,Yes,58,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),21.91,1339.73,No
IND-00270,Male,0,Yes,No,3,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,111.76,329.82,Yes
IND-00271,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,79.14,589.14,No
IND-00272,Female,0,Yes,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,102.61,5113.23,No
IND-00273,Female,1,No,No,62,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),38.27,2317.95,No
IND-00274,Female,0,No,Yes,2,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,82.12,149.66,Yes
IND-00275,Female,0,No,No,33,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),28.02,962.81,No
IND-00276,Male,0,No,Yes,12,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,64.82,742.92,Yes
IND-00277,Female,1,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,89.03,4229.72,Yes
IND-00278,Female,0,No,No,53,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,85.46,4860.9,Yes
IND-00279,Female,0,Yes,No,41,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),43.12,1682.25,No
IND-00280,Female,0,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,30.99,1902.42,Yes
IND-00281,Female,0,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,55.19,3950.27,No
IND-00282,Male,0,No,No,23,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,80.43,1839.42,No
IND-00283,Male,0,No,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.87,1036.31,No
IND-00284,Male,0,No,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,102.88,2094.76,No
IND-00285,Female,0,No,No,72,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),69.89,5007.47,Yes
IND-00286,Male,0,No,Yes,55,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),104.92,5585.16,No
IND-00287,Male,0,No,No,56,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,84.26,5102.7,No
IND-00288,Female,0,No,Yes,13,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),116.44,1523.91,No
IND-00289,Male,1,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,68.66,1587.09,No
IND-00290,Female,1,No,Yes,7,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,91.84,620.46,Yes
IND-00291,Male,0,No,No,24,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,68.52,1756.16,No
IND-00292,Male,0,No,No,61,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,36.76,2340.41,No
IND-00293,Female,0,Yes,Yes,5,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,28.87,147.72,No
IND-00294,Male,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,43.35,2233.4,No
IND-00295,Male,0,No,No,62,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Mailed check,77.26,4802.6,No
IND-00296,Female,0,No,Yes,55,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,102.48,5845.79,No
IND-00297,Female,0,Yes,No,26,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,34.03,918.65,Yes
IND-00298,Male,1,Yes,Yes,10,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),111.49,1148.17,No
IND-00299,Female,0,No,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,67.38,763.92,No
IND-00300,Male,0,No,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,69.92,2823.62,No
IND-00301,Male,0,No,No,11,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,23.09,234.51,No
IND-00302,Female,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,115.99,460.49,No
IND-00303,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,26.0,49.93,Yes
IND-00304,Female,0,Yes,No,39,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),48.72,1773.83,No
IND-00305,Female,0,Yes,No,23,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,82.58,1936.87,No
IND-00306,Female,0,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),83.51,4068.18,Yes
IND-00307,Female,1,Yes,Yes,42,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,62.35,2322.57,No
IND-00308,Male,0,No,No,42,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,106.03,4247.52,Yes
IND-00309,Female,0,No,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,52.94,1533.77,Yes
IND-00310,Male,0,No,No,16,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Mailed check,35.33,579.13,No
IND-00311,Male,0,No,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,24.14,1591.69,No
IND-00312,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),33.49,2063.44,No
IND-00313,Male,0,No,Yes,4,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Electronic check,114.55,486.37,No
IND-00314,Female,1,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),50.7,822.35,Yes
IND-00315,Female,1,Yes,No,41,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),85.03,3556.36,No
IND-00316,Female,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,115.9,640.82,Yes
IND-00317,Male,1,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,107.68,4015.43,Yes
IND-00318,Male,0,No,No,57,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),69.94,3868.21,Yes
IND-00319,Male,0,No,Yes,28,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Mailed check,28.36,796.55,No
IND-00320,Male,0,Yes,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,91.19,2122.64,No
